wdid,teff,logL,parallax,Dpc,G,BP,RP
Gaia DR2 5103442731389271680,5200.0,,13.02767455,76.76,19.297806,19.698689,18.705572
Gaia DR2 5104377316273308288,5346.0,,11.87205255,84.23,19.086718,19.526663,18.531641
Gaia DR2 5106056064370466816,6031.0,,10.29645858,97.12,19.32002,19.66012,18.899813
Gaia DR2 5107322396824711680,13082.0,,13.21784421,75.66,17.394232,17.385729,17.44747
Gaia DR2 510955629092769152,5789.0,,11.12346381,89.90,18.931181,19.263018,18.463778
Gaia DR2 5109960567599303552,5341.0,,11.68507202,85.58,19.183908,19.56811,18.63155
Gaia DR2 5110244585196867712,5482.0,,10.76245024,92.92,19.541012,19.936895,18.960018
Gaia DR2 5110994971820198656,9770.0,,10.12289665,98.79,17.44749,17.524216,17.348423
Gaia DR2 5112254939129045376,3854.0,,16.94590271,59.01,19.45195,20.370304,18.682653
Gaia DR2 5112787862966795136,6504.0,,13.83940575,72.26,17.795372,17.996998,17.348333
Gaia DR2 5113019481963347072,4795.0,,16.56854519,60.36,18.759422,19.229046,18.10641
Gaia DR2 5113119911182752768,4590.0,,13.35056482,74.90,19.481068,20.182028,18.801918
Gaia DR2 5114162179486492800,13114.0,,10.60576232,94.29,16.309408,16.291933,16.356901
Gaia DR2 511667975187993088,4841.0,,11.24005478,88.97,19.930182,20.537252,19.335163
Gaia DR2 5117131376277304448,5659.0,,14.21919031,70.33,18.526733,18.858532,17.982882
Gaia DR2 5119295082016649472,13134.0,,13.14447959,76.08,15.781207,15.746269,15.806657
Gaia DR2 5119666025457516416,5125.0,,10.60651042,94.28,19.361061,19.929884,18.775837
Gaia DR2 5119666025457517184,5205.0,,11.6793668,85.62,19.370567,19.830906,18.72522
Gaia DR2 5120158159990422400,4661.0,,13.04227607,76.67,19.569641,20.251932,18.849848
Gaia DR2 5120271753285293696,7198.0,,10.06121902,99.39,18.828184,19.101019,18.559893
Gaia DR2 5120806390814167936,4185.0,,16.57405278,60.34,19.185467,19.885078,18.381128
Gaia DR2 5121178919097169152,5276.0,,12.38960671,80.71,19.000374,19.439978,18.455643
Gaia DR2 5121650712664798208,5830.0,,13.10715501,76.29,18.523766,18.873857,18.015402
Gaia DR2 5121833510767795840,12234.0,,11.21880924,89.14,17.79949,17.795113,17.809902
Gaia DR2 51230060669059072,5152.0,,11.5017414,86.94,19.538275,20.035244,18.932611
Gaia DR2 5123730541987977472,5258.0,,13.07850704,76.46,19.276798,19.765778,18.66512
Gaia DR2 5123939277398885376,9660.0,,11.23774347,88.99,16.893456,16.970947,16.81413
Gaia DR2 5125388983480125056,6411.0,,13.49522129,74.10,18.426298,18.675648,18.014793
Gaia DR2 5125548275226851072,9831.0,,10.056721,99.44,17.163797,17.207726,17.040129
Gaia DR2 5125751787957549696,5772.0,,15.25366191,65.56,18.152216,18.479149,17.65274
Gaia DR2 5125866034087139840,6457.0,,10.00844147,99.92,18.769978,18.955723,18.37031
Gaia DR2 5125966227084583040,8286.0,,10.72084497,93.28,18.415073,18.549847,18.34472
Gaia DR2 5126349445542122624,10462.0,,10.33378126,96.77,16.973877,17.015085,16.929325
Gaia DR2 5126725512878767744,9403.0,,11.03375901,90.63,17.440575,17.519152,17.303738
Gaia DR2 5127769735391873664,4346.0,,10.79762451,92.61,19.406233,20.080517,18.64031
Gaia DR2 5128647970304175104,4949.0,,12.33698633,81.06,19.509726,20.05579,18.841587
Gaia DR2 512893557001005824,9608.0,,10.04130425,99.59,16.99826,17.063509,16.906462
Gaia DR2 5129157117202633216,18144.0,,17.75883555,56.31,16.298752,16.211786,16.473587
Gaia DR2 5129571869309586176,5996.0,,11.1082624,90.02,18.972935,19.220518,18.465973
Gaia DR2 512975019637884032,4953.0,,13.01643041,76.83,19.30382,19.775534,18.73991
Gaia DR2 512975023938038656,4902.0,,12.47390616,80.17,19.241795,19.768488,18.645424
Gaia DR2 5130348433755930880,4899.0,,12.87692983,77.66,19.26178,19.73765,18.658772
Gaia DR2 5131087786606789760,6669.0,,10.66874041,93.73,18.839499,19.071714,18.468124
Gaia DR2 5131285629979637120,6098.0,,12.64456707,79.09,18.8054,19.071167,18.328382
Gaia DR2 5131505910262456448,5525.0,,17.90687357,55.84,18.17134,18.547977,17.604311
Gaia DR2 5131607855606329344,5170.0,,16.50209988,60.60,18.546988,19.005472,17.969822
Gaia DR2 5131731035268115584,6064.0,,14.89977621,67.12,18.155046,18.443619,17.729149
Gaia DR2 5133506024992733184,5555.0,,12.32868304,81.11,19.455547,19.624954,18.889973
Gaia DR2 5135133886317601280,4181.0,,18.11528541,55.20,19.092838,19.816702,18.305813
Gaia DR2 5135722709153613440,4565.0,,15.35624128,65.12,19.234276,19.853704,18.562386
Gaia DR2 5135765658826945664,4774.0,,13.34549007,74.93,19.4743,20.049524,18.844774
Gaia DR2 5135990719408560512,8213.0,,10.4274878,95.90,17.31466,17.431318,17.079243
Gaia DR2 5136313563510213760,9396.0,,20.97027502,47.69,15.735024,15.809933,15.610294
Gaia DR2 5136503366705023872,8565.0,,12.41494922,80.55,17.758879,17.8592,17.558758
Gaia DR2 513686334940973184,6446.0,,18.36643656,54.45,17.7561,17.982008,17.379316
Gaia DR2 5137224332799410944,5853.0,,10.8948891,91.79,19.619638,20.008762,19.241467
Gaia DR2 513788696895819776,7361.0,,10.63585759,94.02,18.758514,18.915232,18.501785
Gaia DR2 513804124417842688,4834.0,,10.75063273,93.02,19.663267,20.134872,19.040037
Gaia DR2 5138449463631184000,4141.0,,12.29857094,81.31,19.725842,20.591194,18.948761
Gaia DR2 5139966690893463680,12091.0,,14.68348737,68.10,15.682413,15.6796665,15.712365
Gaia DR2 514156238722960768,5528.0,,13.47721802,74.20,18.84835,19.25994,18.320618
Gaia DR2 5141640040216337024,6373.0,,11.01102527,90.82,18.994898,19.277393,18.597345
Gaia DR2 5142004322162569984,5583.0,,12.41460793,80.55,19.009697,19.386234,18.438995
Gaia DR2 5142174201004781440,6760.0,,10.71324196,93.34,17.786047,17.889631,17.49378
Gaia DR2 5142336825646176256,5560.0,,24.9680335,40.05,17.374012,17.743135,16.846367
Gaia DR2 5142856890350735232,5019.0,,10.10162941,98.99,19.67254,20.225088,19.068888
Gaia DR2 5143643835733700096,5089.0,,13.45625244,74.31,19.03993,19.531105,18.395939
Gaia DR2 514466683260339840,5575.0,,13.31281369,75.12,18.735271,19.109488,18.205267
Gaia DR2 5145051588574396160,6926.0,,10.95819696,91.26,18.2009,18.380579,17.872036
Gaia DR2 5145458369221838720,7058.0,,13.05770291,76.58,17.95246,18.128204,17.656406
Gaia DR2 5146493662498666624,6688.0,,12.75815138,78.38,18.445808,18.591059,18.079956
Gaia DR2 5146693601816152064,7329.0,,10.79202473,92.66,18.089909,18.250456,17.799303
Gaia DR2 5147997450808347648,7155.0,,15.26997028,65.49,17.473797,17.65121,17.163939
Gaia DR2 5149797798018991232,8427.0,,10.59248572,94.41,17.966753,18.097109,17.784008
Gaia DR2 5149803639174596224,6103.0,,15.73327913,63.56,18.017712,18.308043,17.566683
Gaia DR2 5149828343826748800,5241.0,,16.55884623,60.39,18.586683,19.050608,17.990564
Gaia DR2 5151008051083531392,4475.0,,13.13567908,76.13,19.057514,19.6885,18.334078
Gaia DR2 515176418013343232,4201.0,,11.42488939,87.53,19.798647,20.47494,19.197409
Gaia DR2 5152748715429796096,11301.0,,10.96749885,91.18,16.682562,16.71306,16.671453
Gaia DR2 515295882529071104,7403.0,,13.40626885,74.59,17.694319,17.878273,17.409695
Gaia DR2 5154220209880074752,25312.0,,11.89528352,84.07,16.928497,16.816944,17.137558
Gaia DR2 515466135029128576,8049.0,,11.37530154,87.91,18.362871,18.509232,18.150757
Gaia DR2 5155298311095496576,6861.0,,13.92254365,71.83,18.36165,18.642351,18.03554
Gaia DR2 5156252481029828096,6051.0,,12.14136469,82.36,18.97741,19.31513,18.497234
Gaia DR2 51567821194916736,5309.0,,14.46548952,69.13,18.92297,19.395634,18.330389
Gaia DR2 5157881995917427840,8340.0,,12.62917826,79.18,16.450283,16.573177,16.240976
Gaia DR2 5159153237517671040,5566.0,,11.56173742,86.49,18.828135,19.150877,18.293951
Gaia DR2 5160921179199931264,6543.0,,10.74312919,93.08,18.82706,19.058935,18.48084
Gaia DR2 5161531373793965440,7777.0,,10.92896398,91.50,17.82592,17.982779,17.56613
Gaia DR2 51619390865334272,4598.0,,10.91742584,91.60,19.489687,20.122868,18.819365
Gaia DR2 5162179982575246464,5341.0,,17.59087088,56.85,18.830301,19.168736,18.2635
Gaia DR2 516249262183875840,3906.0,,11.21855012,89.14,19.599566,20.162937,18.923319
Gaia DR2 5163016990097716352,5370.0,,16.92981341,59.07,18.26873,18.70362,17.70864
Gaia DR2 5164869083074794368,5368.0,,12.14669749,82.33,19.349314,19.708712,18.811897
Gaia DR2 516606710842437248,10754.0,,17.67445851,56.58,15.583533,15.601797,15.573994
Gaia DR2 5166202618880121856,13877.0,,16.61159015,60.20,15.126467,15.083299,15.226692
Gaia DR2 5166974884064116608,6251.0,,13.10011553,76.34,18.299076,18.537258,17.889614
Gaia DR2 5167109509814546688,9225.0,,12.85515452,77.79,17.481308,17.594482,17.38658
Gaia DR2 5167424240722533760,5101.0,,25.66678918,38.96,17.613182,18.065813,16.996244
Gaia DR2 5168084158153227008,7662.0,,10.01363266,99.86,18.146044,18.336119,17.877981
Gaia DR2 5168084158153227136,6460.0,,10.02515267,99.75,18.722178,18.96693,18.327282
Gaia DR2 5168129306849447552,13942.0,,11.45981627,87.26,17.663662,17.664078,17.718851
Gaia DR2 5170015858348789632,6371.0,,10.3752267,96.38,18.7188,18.97948,18.327608
Gaia DR2 5170692268453752064,7299.0,,11.85412069,84.36,17.402536,17.580164,17.102118
Gaia DR2 5172203306667934976,7925.0,,11.79332179,84.79,17.577961,17.709187,17.362469
Gaia DR2 5172700487786744064,6342.0,,17.11491815,58.43,18.037651,18.29243,17.610483
Gaia DR2 5173539041497009792,5250.0,,12.69787005,78.75,18.830252,19.261705,18.308527
Gaia DR2 5175063956749954944,5992.0,,10.2447457,97.61,19.092548,19.49009,18.669596
Gaia DR2 5178234780781264512,21507.0,,13.14375074,76.08,14.758196,14.656199,14.9622965
Gaia DR2 5178957121265572608,4837.0,,13.03300907,76.73,18.375317,18.890305,17.749247
Gaia DR2 5181157209672854016,5439.0,,10.22828902,97.77,19.459293,19.836687,18.865257
Gaia DR2 5182249402676650880,5937.0,,11.4407148,87.41,18.857464,19.102629,18.413649
Gaia DR2 518327583983793280,5937.0,,15.80832313,63.26,18.23185,18.565105,17.752178
Gaia DR2 5184341945102797696,5644.0,,12.48789616,80.08,18.89111,19.26409,18.367565
Gaia DR2 5188686291640150144,15492.0,,10.43038106,95.87,16.076685,16.035479,16.201557
Gaia DR2 5188878839318152576,5527.0,,14.41241595,69.38,19.063978,19.471268,18.536228
Gaia DR2 5189107232795226496,4998.0,,12.38002325,80.78,19.404793,19.933914,18.659351
Gaia DR2 5189459896853470464,6216.0,,10.09580373,99.05,18.905123,19.173428,18.48404
Gaia DR2 5189502915245172096,6783.0,,10.00974835,99.90,18.477728,18.684666,18.099836
Gaia DR2 5190640089440816640,5513.0,,16.06371534,62.25,18.893772,19.319712,18.340475
Gaia DR2 519129815149189760,5482.0,,13.8403759,72.25,18.882149,19.212503,18.315775
Gaia DR2 5191540516449696896,7176.0,,10.82519357,92.38,18.437206,18.624117,18.063759
Gaia DR2 5191604494282635136,8379.0,,12.11059927,82.57,17.663721,17.78912,17.47894
Gaia DR2 5192187720778850048,10536.0,,10.79243216,92.66,16.935776,16.982159,16.895975
Gaia DR2 5192296911732427904,3840.0,,16.05378121,62.29,19.583576,20.413145,18.73151
Gaia DR2 5192337696739437696,5890.0,,11.95644129,83.64,18.89702,19.220728,18.439486
Gaia DR2 5193356394263562112,4986.0,,13.49995835,74.07,19.459341,19.816145,18.85821
Gaia DR2 5194018579437091456,8109.0,,11.34193801,88.17,17.81601,17.94999,17.556538
Gaia DR2 519420666037034112,13241.0,-2.57,10.89704844,91.77,16.282627,16.271484,16.362255
Gaia DR2 5195782058650219904,11967.0,,11.03745394,90.60,16.592333,16.606377,16.623524
Gaia DR2 5196628781386312192,6225.0,,10.21276598,97.92,18.939514,19.2668,18.51822
Gaia DR2 5196750036901469056,5913.0,,10.04289805,99.57,19.73409,20.132801,19.273726
Gaia DR2 5197225747479276288,6059.0,,11.55031671,86.58,18.791058,19.137152,18.386278
Gaia DR2 5197656004421349376,8748.0,,10.86679685,92.02,17.516539,17.632702,17.325352
Gaia DR2 5197901122496651136,6654.0,,10.64329142,93.96,18.611399,18.874166,18.247404
Gaia DR2 5198121712017634688,5078.0,,12.08684838,82.73,19.379549,19.977398,18.801775
Gaia DR2 5198494205940589312,5616.0,,10.72968852,93.20,19.521744,19.842758,19.025179
Gaia DR2 5198695867543335296,7181.0,,12.09538106,82.68,17.847593,17.970581,17.429724
Gaia DR2 519937917539079296,6396.0,,11.11327633,89.98,18.85711,19.097542,18.459148
Gaia DR2 5200280882275555200,7843.0,,14.35636287,69.66,17.188517,17.33802,16.933535
Gaia DR2 5200409353338832896,11058.0,,10.85309314,92.14,16.68987,16.727892,16.681915
Gaia DR2 5200521293068657408,4414.0,,11.24517516,88.93,20.028593,20.763365,19.360243
Gaia DR2 5201438560642430336,6038.0,,12.95054943,77.22,18.508276,18.811993,18.068039
Gaia DR2 5201689425388510976,8811.0,,19.53137481,51.20,16.750221,16.852995,16.571466
Gaia DR2 5202329066275731456,4368.0,,13.75916039,72.68,19.869595,20.582285,19.17382
Gaia DR2 5203792030921237248,10050.0,,11.85371932,84.36,19.438864,19.53174,19.360025
Gaia DR2 5204539909281502976,5205.0,,16.67458899,59.97,18.545174,18.994467,17.932692
Gaia DR2 5204830592668717952,6034.0,,11.26895733,88.74,19.461563,19.782354,19.043781
Gaia DR2 5205067846661222528,6701.0,,10.3144361,96.95,18.602528,18.80638,18.215393
Gaia DR2 5205418002461132672,6723.0,,13.74490809,72.75,17.823996,18.076103,17.479057
Gaia DR2 5206397053140928768,15439.0,,12.75864309,78.38,16.454212,16.433306,16.559338
Gaia DR2 520790043346964608,12593.0,,16.14851394,61.93,15.40528,15.389128,15.463221
Gaia DR2 5207974366994545536,6237.0,,14.5341544,68.80,18.187038,18.486984,17.778753
Gaia DR2 5208047381438507520,35337.0,,10.37596058,96.38,16.564337,16.432446,16.840282
Gaia DR2 5208283952533531776,7803.0,,16.11340146,62.06,17.600863,17.72929,17.353504
Gaia DR2 5208779965420584064,5565.0,,11.90461053,84.00,19.086828,19.458975,18.522978
Gaia DR2 520888410978958080,6458.0,,12.07298567,82.83,18.70966,18.98334,18.343569
Gaia DR2 5209193008132008960,9543.0,,18.62345997,53.70,15.822336,15.889341,15.699739
Gaia DR2 5209389644617758592,7538.0,,10.61996049,94.16,18.145344,18.30417,17.87044
Gaia DR2 5209813575070180352,8123.0,,12.30409323,81.27,18.07313,18.208809,17.842272
Gaia DR2 5210299838382891776,4775.0,,13.1626243,75.97,19.479376,20.00291,18.892342
Gaia DR2 5210403810950660736,4476.0,,12.72300307,78.60,19.542599,20.13805,18.868011
Gaia DR2 5210617833465593344,7631.0,,11.84175281,84.45,17.469963,17.631783,17.198511
Gaia DR2 5211759062112003840,7051.0,,22.23066205,44.98,16.932148,17.128696,16.587553
Gaia DR2 5211822284030797056,4978.0,,15.1561693,65.98,19.445599,19.936914,18.757532
Gaia DR2 5212290774767269376,5912.0,,21.85363947,45.76,17.504036,17.805437,17.032766
Gaia DR2 5212343516966399872,4801.0,,12.26625485,81.52,19.573944,20.207169,18.986578
Gaia DR2 5212626641210213760,4771.0,,10.32677812,96.84,20.05439,20.474943,19.422058
Gaia DR2 5213214540627989888,5792.0,,18.43438972,54.25,18.411259,18.779625,17.896666
Gaia DR2 5213601598785860992,4620.0,,12.14193838,82.36,19.016998,19.651787,18.359745
Gaia DR2 5213878744436279808,5399.0,,13.24898153,75.48,18.87219,19.286541,18.3123
Gaia DR2 5214300304065650944,4892.0,,24.79831609,40.33,17.948067,18.465282,17.287888
Gaia DR2 5214509730967869312,6450.0,,15.09472808,66.25,17.77326,18.044472,17.386942
Gaia DR2 5215241520378090240,7493.0,,10.75954851,92.94,17.93529,18.094784,17.644562
Gaia DR2 5215833263797633664,4075.0,,15.25525485,65.55,19.433563,20.195843,18.62963
Gaia DR2 5217372614431081600,9607.0,,10.28556675,97.22,17.251017,17.32704,17.155815
Gaia DR2 5217599697942389504,6965.0,,10.62080557,94.15,18.31511,18.559992,17.99398
Gaia DR2 5217752534354571648,5986.0,,16.63507091,60.11,18.301819,18.612394,17.828049
Gaia DR2 5218669110446755456,4821.0,,11.84711572,84.41,19.502806,20.132944,18.900703
Gaia DR2 521927243309686656,6568.0,,12.30339516,81.28,18.276102,18.52441,17.90184
Gaia DR2 5220051986829637632,5118.0,,23.34183789,42.84,18.080524,18.567213,17.48055
Gaia DR2 5220119576732429696,11104.0,,10.4365916,95.82,17.44101,17.481882,17.440653
Gaia DR2 5222449506293328640,5327.0,,12.76169535,78.36,19.314503,19.745996,18.754574
Gaia DR2 5222938449671054336,6377.0,,24.3976568,40.99,17.31353,17.576298,16.914846
Gaia DR2 522309667198299264,6847.0,,15.1909624,65.83,17.498896,17.702494,17.170841
Gaia DR2 5223229820248806912,4263.0,,17.79499925,56.20,19.024529,19.719183,18.301702
Gaia DR2 5223237512535203584,5893.0,,18.70269328,53.47,17.949717,18.300209,17.469027
Gaia DR2 5223382819866418048,9296.0,,10.09497646,99.06,17.46459,17.556719,17.34507
Gaia DR2 522399453489607168,,,11.12050207,89.92,20.192337,20.803732,19.521288
Gaia DR2 5224020193015947648,6456.0,,15.81335761,63.24,17.899025,18.161518,17.513214
Gaia DR2 5226183692601972224,5455.0,,18.42799721,54.27,18.094994,18.48162,17.53194
Gaia DR2 5226415895714840576,19438.0,,13.05964231,76.57,15.231851,15.150718,15.406917
Gaia DR2 5226561611062357504,6834.0,,13.29992543,75.19,18.443115,18.667358,18.105654
Gaia DR2 5227183492271896320,7596.0,,11.01434489,90.79,17.879248,18.037046,17.6011
Gaia DR2 5227518254900469760,5265.0,,12.13194504,82.43,19.180948,19.611801,18.58051
Gaia DR2 5227692046453979648,11678.0,,10.9055962,91.70,17.245977,17.294277,17.209213
Gaia DR2 5228401128377088256,5674.0,,10.8518005,92.15,19.405586,19.85753,18.951117
Gaia DR2 5228861484450843648,4130.0,,23.74398988,42.12,19.181072,19.877306,18.382256
Gaia DR2 5229230091423466240,6796.0,,15.38358613,65.00,17.720478,17.93979,17.369864
Gaia DR2 5230483534682470272,8659.0,,16.47175582,60.71,16.8779,16.97637,16.712803
Gaia DR2 5231107889782055936,6914.0,,13.88417483,72.02,17.869566,18.084278,17.515821
Gaia DR2 5231609365865937536,7252.0,,10.36495907,96.48,19.148218,19.200865,18.762417
Gaia DR2 5232831026379824256,5543.0,,12.67303706,78.91,19.205173,19.607702,18.734262
Gaia DR2 5233071514480420864,18779.0,,42.3964363,23.59,13.373788,13.299052,13.542674
Gaia DR2 5233446276144989184,4864.0,,10.43706263,95.81,20.069923,20.646654,19.383162
Gaia DR2 5234000872383886720,7247.0,,12.22111985,81.83,18.00503,18.188112,17.700357
Gaia DR2 523444534995765504,7793.0,,13.8092354,72.42,17.200073,17.349617,16.971167
Gaia DR2 5234552419198102144,3811.0,,17.65414125,56.64,19.470257,20.314074,18.64238
Gaia DR2 5235637774642886272,18954.0,,11.04777552,90.52,17.629725,17.570282,17.79988
Gaia DR2 5236892244371767680,6691.0,,10.38423773,96.30,18.524525,18.754175,18.14961
Gaia DR2 5239192564426777728,4762.0,,10.59867515,94.35,19.858757,20.445213,19.239185
Gaia DR2 5239252041148627584,21746.0,,10.18683305,98.17,15.491041,15.399858,15.689761
Gaia DR2 5240283894139135616,7393.0,,17.82179834,56.11,17.672626,17.865269,17.364708
Gaia DR2 5242220000971350528,6873.0,,13.05757702,76.58,17.826519,18.03798,17.465027
Gaia DR2 5243584735414135296,5217.0,,13.96999185,71.58,19.356194,19.88758,18.827477
Gaia DR2 5243982067133433472,5360.0,,11.51673357,86.83,19.6433,20.209127,19.222078
Gaia DR2 5244251726655233664,7572.0,,10.38474845,96.30,18.48521,18.651875,18.198826
Gaia DR2 5245033616861990272,5205.0,,11.81750484,84.62,19.326662,19.788227,18.689342
Gaia DR2 524511370511869824,8136.0,,11.31244616,88.40,18.208519,18.355663,18.01689
Gaia DR2 5246823346920176128,11416.0,,13.51487564,73.99,16.103218,16.122658,16.088415
Gaia DR2 5247773599845460736,6626.0,,18.892639,52.93,17.223846,17.450775,16.836082
Gaia DR2 5248966020207183104,12800.0,,13.58405718,73.62,16.504635,16.504469,16.553984
Gaia DR2 5255179978894585088,6504.0,,13.55542291,73.77,17.209188,17.459112,16.83787
Gaia DR2 5257041177205106944,5152.0,,23.05830807,43.37,17.95172,18.38693,17.309765
Gaia DR2 5257071791736730752,8385.0,,12.29168733,81.36,18.078665,18.23609,17.899305
Gaia DR2 5258257511928576896,5872.0,,10.53725307,94.90,19.191336,19.583393,18.801289
Gaia DR2 5259226009874614912,10997.0,,10.34143809,96.70,16.801592,16.838097,16.75206
Gaia DR2 5260627577961990784,5986.0,,11.63307704,85.96,18.758755,19.101334,18.307407
Gaia DR2 5261048587838041856,16900.0,,16.96296944,58.95,15.079341,15.016667,15.227152
Gaia DR2 5261767080033198208,5035.0,,13.36939402,74.80,19.425766,20.020876,18.804865
Gaia DR2 5262196370601075712,7583.0,,14.45393,69.19,17.320778,17.483816,17.050865
Gaia DR2 5262375281758437376,4902.0,,14.80100978,67.56,19.115318,19.63235,18.499094
Gaia DR2 5262669126242140416,5651.0,,11.28273701,88.63,19.296906,19.687819,18.745495
Gaia DR2 526310244550180480,4690.0,,13.32546887,75.04,19.304977,19.904463,18.699312
Gaia DR2 5265208895022839808,4808.0,,14.69570119,68.05,18.935097,19.497183,18.305967
Gaia DR2 5265418150124147712,8488.0,,11.55885884,86.51,17.355227,17.469988,17.178455
